STOP_LOSS_PCT,COOLDOWN,MIN_HOLD_SNAPS,STRIKE_STEP,INITIAL_CAPITAL,LOT_SIZE,initial_capital,final_equity,total_return_pct,max_drawdown_pct,num_trades,win_rate_pct,profit_factor,sharpe_ratio,sortino_ratio,cagr_pct,calmar_ratio,start_date,end_date,num_days
0.1,4,5,50,1000000.0,3000,1000000.0,1075150.0000000002,7.515000000000027,-45.30791788856304,127,39.37007874015748,1.0241074006351651,0.10519188768619635,0.06216953196711397,23.15231267856246,0.16586504854368997,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,4,6,50,1000000.0,3000,1000000.0,1066300.0000000002,6.630000000000025,-46.467911368179294,127,37.79527559055118,1.0208884688090738,0.10446582635010644,0.06301127339344348,20.261290844782298,0.14267910488742505,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,4,7,50,1000000.0,3000,1000000.0,927100.0,-7.2899999999999965,-48.1252500272757,127,34.645669291338585,0.978143550998381,0.05750991861526131,0.03655069857946635,-19.550883995545842,-0.15147973248696436,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,4,8,50,1000000.0,3000,1000000.0,1040500.0,4.049999999999998,-42.2024386864348,126,34.12698412698413,1.0116782006920415,0.09158676004016959,0.058935498430086275,12.086684371334888,0.09596601822211275,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,4,9,50,1000000.0,3000,1000000.0,1217650.0,21.76499999999999,-40.9075840730782,125,33.6,1.0625727715727284,0.14526243875219194,0.09763678463580543,76.11361612311435,0.5320529308481899,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,4,10,50,1000000.0,3000,1000000.0,799450.0,-20.055,-55.743924695034096,121,28.92561983471074,0.9413158934293113,0.07240028453346393,0.04728088000512428,-47.44419591206779,-0.35977014732489015,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,4,11,50,1000000.0,3000,1000000.0,160449.99999999994,-83.955,-84.02687904430066,73,23.28767123287671,0.5837114168835998,-0.2983884025913591,-0.14237757228316064,-99.47984372139126,-0.9991445708192641,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,4,12,50,1000000.0,3000,1000000.0,302200.0,-69.78,-69.91538078646093,107,25.233644859813083,0.7893211358181241,-0.05842362201952731,-0.04106561211990112,-96.79108588399885,-0.9980636480136693,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,4,13,50,1000000.0,3000,1000000.0,1139800.0,13.979999999999993,-65.73419611747138,115,28.695652173913043,1.039162954870157,0.16487347343402692,0.1330151255387744,45.65535050038394,0.2126746933212175,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,4,14,50,1000000.0,3000,1000000.0,1000300.0,0.029999999999996696,-65.31381572505632,116,26.72413793103448,1.0000808767034655,0.14489860919049602,0.11935982828468314,0.08624471133771294,0.00045932089048791874,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,4,15,50,1000000.0,3000,1000000.0,1044700.0,4.469999999999996,-66.67972192303928,116,27.586206896551722,1.0120078978119837,0.1532299986576169,0.12901948132487395,13.391928681140076,0.06703687224669597,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,4,16,50,1000000.0,3000,1000000.0,1277200.0,27.719999999999988,-66.16203545441226,113,25.663716814159294,1.0747240305689216,0.19123067047821654,0.16340929158658055,102.01786654311258,0.4189713906111602,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,4,17,50,1000000.0,3000,1000000.0,1296700.0000000002,29.67000000000002,-75.81677003467303,104,25.0,1.0856054704405782,0.19180532272401832,0.1770909075651182,111.00975399628172,0.3913382222222226,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,4,18,50,1000000.0,3000,1000000.0,999100.0,-0.09000000000000119,-76.4464444664227,102,24.509803921568626,0.9997305550565835,0.16627009420290348,0.14723818544968362,-0.25844334351318166,-0.0011772947797399728,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,4,19,50,1000000.0,3000,1000000.0,1433049.9999999998,43.30499999999997,-63.03580921084426,112,25.892857142857146,1.120754559143383,0.20932515619538408,0.1734084263742964,181.2532579793065,0.6869904668813241,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,4,20,50,1000000.0,3000,1000000.0,1338250.0,33.824999999999996,-63.39080189787194,113,25.663716814159294,1.0943317297636477,0.19822373802042131,0.16512980412889877,131.0308921140341,0.5335947643397065,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,5,3,50,1000000.0,3000,1000000.0,877750.0,-12.224999999999998,-41.57054826986886,128,42.96875,0.9535956271707567,0.031702030850506276,0.016464289552781328,-31.254084958544226,-0.2940783922462941,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,5,4,50,1000000.0,3000,1000000.0,813100.0000000002,-18.689999999999973,-50.34879948085658,126,39.682539682539684,0.9353700918097412,0.018003329896069464,0.010154238955848806,-44.82373115899456,-0.37121043982600244,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,5,5,50,1000000.0,3000,1000000.0,962350.0000000002,-3.764999999999974,-44.475058600978734,126,39.682539682539684,0.9877555002683057,0.07289254628606455,0.04214079390277422,-10.44312619481974,-0.08465418862690649,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,5,6,50,1000000.0,3000,1000000.0,944650.0000000002,-5.534999999999979,-45.940377580624805,126,38.095238095238095,0.9823250467021124,0.07069765784757015,0.041922973956949716,-15.095978686283607,-0.12048224876441473,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,5,7,50,1000000.0,3000,1000000.0,791950.0,-20.804999999999996,-48.1252500272757,125,34.4,0.9368195690793969,0.015179183228094844,0.00938307803714408,-48.84880597063631,-0.43230944230333257,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,5,8,50,1000000.0,3000,1000000.0,679000.0,-32.099999999999994,-51.40280561122245,125,32.800000000000004,0.9080163335482484,-0.024866004774800488,-0.015441894425132136,-67.13065244592616,-0.6244795321637425,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.1,5,9,50,1000000.0,3000,1000000.0,865000.0,-13.5,-51.37210656573009,124,32.25806451612903,0.9614296734379018,0.05576932047768668,0.03669534321929709,-34.08514501051426,-0.262788522848034,2025-07-14 15:30:00,2025-11-18 15:30:00,127
